run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
ERR209885	SAMEA2042632	ERX184550	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209885/ERR209885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209885/ERR209885_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209885/V1.UC55-0_100529.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209885/V1.UC55-0_100529.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209885	Stool sample from spanish	
ERR209886	SAMEA2042633	ERX184551	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209886/ERR209886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209886/ERR209886_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209886/V1.UC55-4_100515.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209886/V1.UC55-4_100515.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209886	Stool sample from spanish	
ERR209889	SAMEA2042659	ERX184554	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209889/ERR209889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209889/ERR209889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209889/V1.UC56-0_100518.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209889/V1.UC56-0_100518.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209889	Stool sample from spanish	
ERR209890	SAMEA2042659	ERX184555	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209890/ERR209890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209890/ERR209890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209890/V1.UC56-0_100527.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209890/V1.UC56-0_100527.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209890	Stool sample from spanish	
ERR209893	SAMEA2042660	ERX184558	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209893/ERR209893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209893/ERR209893_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209893/V1.UC58-0_100518.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209893/V1.UC58-0_100518.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209893	Stool sample from spanish	
ERR209894	SAMEA2042660	ERX184559	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209894/ERR209894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209894/ERR209894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209894/V1.UC58-0_100527.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209894/V1.UC58-0_100527.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209894	Stool sample from spanish	
ERR209896	SAMEA2042662	ERX184561	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209896/ERR209896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209896/ERR209896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209896/V1.UC6-0_090129.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209896/V1.UC6-0_090129.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209896	Stool sample from spanish	
ERR209897	SAMEA1967055	ERX184562	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209897/ERR209897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209897/ERR209897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209897/V1.UC61-0_100518.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209897/V1.UC61-0_100518.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209897	Stool sample from spanish	
ERR209900	SAMEA1972229	ERX184565	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209900/ERR209900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209900/ERR209900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209900/V1.UC62-0_100527.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209900/V1.UC62-0_100527.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209900	Stool sample from spanish	
ERR209907	SAMEA2042280	ERX184572	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209907/ERR209907.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209907/MH0001_081026.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209907	Stool sample from danish	
ERR209915	SAMEA2042283	ERX184580	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209915/ERR209915.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209915/MH0004_081026.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209915	Stool sample from danish	
ERR209917	SAMEA2042284	ERX184582	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209917/ERR209917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209917/MH0005_081109.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209917	Stool sample from danish	
ERR209919	SAMEA2042285	ERX184584	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209919/ERR209919.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209919/MH0006_081109.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209919	Stool sample from danish	
ERR209926	SAMEA2042286	ERX184591	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209926/ERR209926.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209926/MH0007_081123.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209926	Stool sample from danish	
ERR209927	SAMEA1972794	ERX184592	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209927/ERR209927.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209927/MH0008_081113.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209927	Stool sample from danish	
ERR209928	SAMEA1972794	ERX184593	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209928/ERR209928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209928/MH0008_081123.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209928	Stool sample from danish	
ERR209929	SAMEA2042360	ERX184594	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209929/ERR209929.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209929/MH0009_081203.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209929	Stool sample from danish	
ERR209936	SAMEA2042362	ERX184601	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209936/ERR209936.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209936/MH0011_090120.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209936	Stool sample from danish	
ERR209937	SAMEA2042363	ERX184602	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209937/ERR209937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209937/MH0012_081203.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209937	Stool sample from danish	
ERR209939	SAMEA2042363	ERX184604	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209939/ERR209939.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209939/MH0012_090120.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209939	Stool sample from danish	
ERR209942	SAMEA2042363	ERX184607	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209942/ERR209942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209942/MH0012_lane4.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209942	Stool sample from danish	
ERR209944	SAMEA2042364	ERX184609	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209944/ERR209944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209944/MH0013_081113.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209944	Stool sample from danish	
ERR209946	SAMEA2042365	ERX184611	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209946/ERR209946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209946/MH0014_081203.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209946	Stool sample from danish	
ERR209949	SAMEA2042366	ERX184614	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209949/ERR209949.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209949/MH0015_081108.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209949	Stool sample from danish	
ERR209950	SAMEA2042366	ERX184615	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209950/ERR209950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209950/MH0015_081119.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209950	Stool sample from danish	
ERR209953	SAMEA2042367	ERX184618	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209953/ERR209953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209953/MH0016_090120.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209953	Stool sample from danish	
ERR209959	SAMEA2042371	ERX184624	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209959/ERR209959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209959/MH0019_081119.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209959	Stool sample from danish	
ERR209962	SAMEA2042373	ERX184627	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209962/ERR209962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209962/MH0021_081224.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209962	Stool sample from danish	
ERR209963	SAMEA2042373	ERX184628	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209963/ERR209963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209963/MH0021_090201.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209963	Stool sample from danish	
ERR209964	SAMEA2042374	ERX184629	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209964/ERR209964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209964/MH0022_081108.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209964	Stool sample from danish	
ERR209965	SAMEA2042374	ERX184630	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209965/ERR209965.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209965/MH0022_081119.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209965	Stool sample from danish	
ERR209968	SAMEA2042376	ERX184633	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209968/ERR209968.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209968/MH0024_081224.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209968	Stool sample from danish	
ERR209970	SAMEA2042087	ERX184635	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209970/ERR209970.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209970/MH0025_090120.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209970	Stool sample from danish	
ERR209971	SAMEA2042087	ERX184636	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209971/ERR209971.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209971/MH0025_090121.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209971	Stool sample from danish	
ERR209972	SAMEA2042088	ERX184637	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209972/ERR209972.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209972/MH0026_081224.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209972	Stool sample from danish	
ERR209979	SAMEA2042090	ERX184644	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209979/ERR209979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209979/MH0030_090121.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209979	Stool sample from danish	
ERR209981	SAMEA2042091	ERX184646	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209981/ERR209981.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209981/MH0031_090121.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209981	Stool sample from danish	
ERR209986	SAMEA2042095	ERX184651	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209986/ERR209986.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209986/MH0034_081213.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209986	Stool sample from danish	
ERR209988	SAMEA2042096	ERX184653	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209988/ERR209988.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209988/MH0035_081223.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209988	Stool sample from danish	
ERR209992	SAMEA2042098	ERX184657	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209992/ERR209992.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209992/MH0037_081226.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209992	Stool sample from danish	
ERR209994	SAMEA2042099	ERX184659	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209994/ERR209994.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209994/MH0038_081226.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209994	Stool sample from danish	
ERR209996	SAMEA2042100	ERX184661	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209996/ERR209996.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209996/MH0039_081226.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209996	Stool sample from danish	
ERR209997	SAMEA2042100	ERX184662	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209997/ERR209997.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR209/ERR209997/MH0039_090122.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR209/ERR209997	Stool sample from danish	
ERR210000	SAMEA2042192	ERX184665	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210000/ERR210000.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210000/MH0041_081222.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210000	Stool sample from danish	
ERR210001	SAMEA2042192	ERX184666	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210001/ERR210001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210001/MH0041_090125.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210001	Stool sample from danish	
ERR210006	SAMEA2042195	ERX184671	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210006/ERR210006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210006/MH0044_081222.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210006	Stool sample from danish	
ERR210010	SAMEA2042197	ERX184675	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210010/ERR210010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210010/MH0046_081230.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210010	Stool sample from danish	
ERR210011	SAMEA2042197	ERX184676	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210011/ERR210011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210011/MH0046_090125.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210011	Stool sample from danish	
ERR210013	SAMEA2042198	ERX184678	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210013/ERR210013.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210013/MH0047_090201.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210013	Stool sample from danish	
ERR210018	SAMEA2042201	ERX184683	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210018/ERR210018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210018/MH0050_081223.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210018	Stool sample from danish	
ERR210020	SAMEA2042202	ERX184685	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210020/ERR210020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210020/MH0051_081226.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210020	Stool sample from danish	
ERR210023	SAMEA2042203	ERX184688	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210023/ERR210023.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210023/MH0052_090201.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210023	Stool sample from danish	
ERR210024	SAMEA2042204	ERX184689	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210024/ERR210024.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210024/MH0053_081222.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210024	Stool sample from danish	
ERR210030	SAMEA2042287	ERX184695	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210030/ERR210030.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210030/MH0056_081230.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210030	Stool sample from danish	
ERR210032	SAMEA2042288	ERX184697	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210032/ERR210032.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210032/MH0057_081222.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210032	Stool sample from danish	
ERR210045	SAMEA2042295	ERX184710	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210045/ERR210045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210045/MH0063_090126.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210045	Stool sample from danish	
ERR210049	SAMEA2042297	ERX184714	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210049/ERR210049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210049/MH0065_090126.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210049	Stool sample from danish	
ERR210051	SAMEA2042298	ERX184716	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210051/ERR210051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210051/MH0066_090126.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210051	Stool sample from danish	
ERR210055	SAMEA2042300	ERX184720	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210055/ERR210055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210055/MH0068_090126.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210055	Stool sample from danish	
ERR210057	SAMEA2042301	ERX184722	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210057/ERR210057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210057/MH0069_090103.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210057	Stool sample from danish	
ERR210062	SAMEA2042303	ERX184727	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210062/ERR210062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210062/MH0071_090125.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210062	Stool sample from danish	
ERR210063	SAMEA2042377	ERX184728	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210063/ERR210063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210063/MH0072_081223.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210063	Stool sample from danish	
ERR210065	SAMEA2042378	ERX184730	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210065/ERR210065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210065/MH0073_081223.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210065	Stool sample from danish	
ERR210067	SAMEA2042379	ERX184732	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210067/ERR210067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210067/MH0074_081223.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210067	Stool sample from danish	
ERR210070	SAMEA2042380	ERX184735	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210070/ERR210070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210070/MH0075_090125.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210070	Stool sample from danish	
ERR210071	SAMEA2042381	ERX184736	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210071/ERR210071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210071/MH0076_081223.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210071	Stool sample from danish	
ERR210072	SAMEA2042381	ERX184737	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210072/ERR210072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210072/MH0076_090130.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210072	Stool sample from danish	
ERR210073	SAMEA2042382	ERX184738	PRJEB1220	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR210/ERR210073/ERR210073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR210/ERR210073/MH0077_081223.rmhost.single.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR210/ERR210073	Stool sample from danish	
